ID,timestamp,item,corporation,location,supply(kg),price(원/kg)
TG_A_J_20200216,2020-02-16,TG,A,J,0.0,0.0
TG_A_J_20200217,2020-02-17,TG,A,J,5080.0,1643.0
TG_A_J_20200218,2020-02-18,TG,A,J,3566.0,1367.0
TG_A_J_20200219,2020-02-19,TG,A,J,6431.0,2075.0
TG_A_J_20200220,2020-02-20,TG,A,J,3680.0,1733.0
TG_A_J_20200221,2020-02-21,TG,A,J,6090.0,2268.0
TG_A_J_20200222,2020-02-22,TG,A,J,2330.0,2348.0
TG_A_J_20200223,2020-02-23,TG,A,J,0.0,0.0
TG_A_J_20200224,2020-02-24,TG,A,J,480.0,4554.0
TG_A_J_20200225,2020-02-25,TG,A,J,839.0,3822.0
TG_A_J_20200226,2020-02-26,TG,A,J,2473.0,3701.0
TG_A_J_20200227,2020-02-27,TG,A,J,0.0,0.0
TG_A_J_20200228,2020-02-28,TG,A,J,750.0,2800.0
TG_A_J_20200229,2020-02-29,TG,A,J,0.0,0.0
TG_A_J_20200301,2020-03-01,TG,A,J,0.0,0.0
TG_A_J_20200302,2020-03-02,TG,A,J,7106.0,3371.0
TG_A_J_20200303,2020-03-03,TG,A,J,1000.0,1200.0
TG_A_J_20200304,2020-03-04,TG,A,J,242.0,3620.0
TG_A_J_20200305,2020-03-05,TG,A,J,1000.0,3703.0
TG_A_J_20200306,2020-03-06,TG,A,J,222.0,4667.0
TG_A_J_20200307,2020-03-07,TG,A,J,0.0,0.0
TG_A_J_20200308,2020-03-08,TG,A,J,0.0,0.0
TG_A_J_20200309,2020-03-09,TG,A,J,530.0,2781.0
TG_A_J_20200310,2020-03-10,TG,A,J,1810.0,4077.0
TG_A_J_20200311,2020-03-11,TG,A,J,300.0,4267.0
TG_A_J_20200312,2020-03-12,TG,A,J,0.0,0.0
TG_A_J_20200313,2020-03-13,TG,A,J,800.0,4550.0
TG_A_J_20200314,2020-03-14,TG,A,J,0.0,0.0
TG_A_J_20200315,2020-03-15,TG,A,J,0.0,0.0
TG_A_J_20200316,2020-03-16,TG,A,J,1430.0,4638.0
TG_A_J_20200317,2020-03-17,TG,A,J,0.0,0.0
TG_A_J_20200318,2020-03-18,TG,A,J,130.0,3454.0
TG_A_J_20200319,2020-03-19,TG,A,J,1600.0,4575.0
TG_A_J_20200320,2020-03-20,TG,A,J,2240.0,5338.0
TG_A_J_20200321,2020-03-21,TG,A,J,3400.0,5014.0
TG_A_J_20200322,2020-03-22,TG,A,J,0.0,0.0
TG_A_J_20200323,2020-03-23,TG,A,J,1600.0,4634.0
TG_A_J_20200324,2020-03-24,TG,A,J,450.0,5600.0
TG_A_J_20200325,2020-03-25,TG,A,J,13420.0,4798.0
TG_A_J_20200326,2020-03-26,TG,A,J,910.0,4951.0
TG_A_J_20200327,2020-03-27,TG,A,J,4305.0,3752.0
TG_A_J_20200328,2020-03-28,TG,A,J,1740.0,4147.0
TG_A_J_20200329,2020-03-29,TG,A,J,0.0,0.0
TG_A_J_20200330,2020-03-30,TG,A,J,260.0,4338.0
TG_A_J_20200331,2020-03-31,TG,A,J,1280.0,4864.0
TG_A_J_20200401,2020-04-01,TG,A,J,0.0,0.0
TG_A_J_20200402,2020-04-02,TG,A,J,1566.0,5391.0
TG_A_J_20200403,2020-04-03,TG,A,J,2170.0,5453.0
TG_A_J_20200404,2020-04-04,TG,A,J,2140.0,5712.0
TG_A_J_20200405,2020-04-05,TG,A,J,0.0,0.0
TG_A_J_20200406,2020-04-06,TG,A,J,1660.0,5531.0
TG_A_J_20200407,2020-04-07,TG,A,J,3892.0,4562.0
TG_A_J_20200408,2020-04-08,TG,A,J,2050.0,5752.0
TG_A_J_20200409,2020-04-09,TG,A,J,1224.0,6146.0
TG_A_J_20200410,2020-04-10,TG,A,J,2172.0,5584.0
TG_A_J_20200411,2020-04-11,TG,A,J,1794.0,6340.0
TG_A_J_20200412,2020-04-12,TG,A,J,0.0,0.0
TG_A_J_20200413,2020-04-13,TG,A,J,3496.5,5708.0
TG_A_J_20200414,2020-04-14,TG,A,J,3633.0,4952.0
TG_A_J_20200415,2020-04-15,TG,A,J,3714.5,5027.0
TG_A_J_20200416,2020-04-16,TG,A,J,3773.5,4741.0
TG_A_J_20200417,2020-04-17,TG,A,J,2344.0,6080.0
TG_A_J_20200418,2020-04-18,TG,A,J,3697.0,5728.0
TG_A_J_20200419,2020-04-19,TG,A,J,0.0,0.0
TG_A_J_20200420,2020-04-20,TG,A,J,1431.0,5176.0
TG_A_J_20200421,2020-04-21,TG,A,J,2883.0,3246.0
TG_A_J_20200422,2020-04-22,TG,A,J,3502.0,3605.0
TG_A_J_20200423,2020-04-23,TG,A,J,2347.0,3463.0
TG_A_J_20200424,2020-04-24,TG,A,J,1150.0,3323.0
TG_A_J_20200425,2020-04-25,TG,A,J,1207.0,3838.0
TG_A_J_20200426,2020-04-26,TG,A,J,0.0,0.0
TG_A_J_20200427,2020-04-27,TG,A,J,2154.0,5263.0
TG_A_J_20200428,2020-04-28,TG,A,J,956.0,4358.0
TG_A_J_20200429,2020-04-29,TG,A,J,0.0,0.0
TG_A_J_20200430,2020-04-30,TG,A,J,338.0,9000.0
TG_A_J_20200501,2020-05-01,TG,A,J,674.0,5316.0
TG_A_J_20200502,2020-05-02,TG,A,J,45.0,5000.0
TG_A_J_20200503,2020-05-03,TG,A,J,0.0,0.0
TG_A_J_20200504,2020-05-04,TG,A,J,80.0,9000.0
TG_A_J_20200505,2020-05-05,TG,A,J,0.0,0.0
TG_A_J_20200506,2020-05-06,TG,A,J,0.0,0.0
TG_A_J_20200507,2020-05-07,TG,A,J,37.5,10000.0
TG_A_J_20200508,2020-05-08,TG,A,J,0.0,0.0
TG_A_J_20200509,2020-05-09,TG,A,J,132.0,8000.0
TG_A_J_20200510,2020-05-10,TG,A,J,0.0,0.0
TG_A_J_20200511,2020-05-11,TG,A,J,298.0,7801.0
TG_A_J_20200512,2020-05-12,TG,A,J,24.5,8490.0
TG_A_J_20200513,2020-05-13,TG,A,J,0.0,0.0
TG_A_J_20200514,2020-05-14,TG,A,J,102.0,8694.0
TG_A_J_20200515,2020-05-15,TG,A,J,0.0,0.0
TG_A_J_20200516,2020-05-16,TG,A,J,166.0,8198.0
TG_A_J_20200517,2020-05-17,TG,A,J,0.0,0.0
TG_A_J_20200518,2020-05-18,TG,A,J,139.0,7806.0
TG_A_J_20200519,2020-05-19,TG,A,J,0.0,0.0
TG_A_J_20200520,2020-05-20,TG,A,J,0.0,0.0
TG_A_J_20200521,2020-05-21,TG,A,J,0.0,0.0
TG_A_J_20200522,2020-05-22,TG,A,J,0.0,0.0
TG_A_J_20200523,2020-05-23,TG,A,J,0.0,0.0
TG_A_J_20200524,2020-05-24,TG,A,J,0.0,0.0
TG_A_J_20200525,2020-05-25,TG,A,J,0.0,0.0
TG_A_J_20200526,2020-05-26,TG,A,J,0.0,0.0
TG_A_J_20200527,2020-05-27,TG,A,J,0.0,0.0
TG_A_J_20200528,2020-05-28,TG,A,J,0.0,0.0
TG_A_J_20200529,2020-05-29,TG,A,J,0.0,0.0
TG_A_J_20200530,2020-05-30,TG,A,J,0.0,0.0
TG_A_J_20200531,2020-05-31,TG,A,J,0.0,0.0
TG_A_J_20200601,2020-06-01,TG,A,J,0.0,0.0
TG_A_J_20200602,2020-06-02,TG,A,J,0.0,0.0
TG_A_J_20200603,2020-06-03,TG,A,J,0.0,0.0
TG_A_J_20200604,2020-06-04,TG,A,J,0.0,0.0
TG_A_J_20200605,2020-06-05,TG,A,J,1374.0,6157.0
TG_A_J_20200606,2020-06-06,TG,A,J,0.0,0.0
TG_A_J_20200607,2020-06-07,TG,A,J,0.0,0.0
TG_A_J_20200608,2020-06-08,TG,A,J,0.0,0.0
TG_A_J_20200609,2020-06-09,TG,A,J,1338.0,7311.0
TG_A_J_20200610,2020-06-10,TG,A,J,162.0,7383.0
TG_A_J_20200611,2020-06-11,TG,A,J,0.0,0.0
TG_A_J_20200612,2020-06-12,TG,A,J,0.0,0.0
TG_A_J_20200613,2020-06-13,TG,A,J,0.0,0.0
TG_A_J_20200614,2020-06-14,TG,A,J,0.0,0.0
TG_A_J_20200615,2020-06-15,TG,A,J,0.0,0.0
TG_A_J_20200616,2020-06-16,TG,A,J,150.0,6580.0
TG_A_J_20200617,2020-06-17,TG,A,J,0.0,0.0
TG_A_J_20200618,2020-06-18,TG,A,J,1821.0,7013.0
TG_A_J_20200619,2020-06-19,TG,A,J,120.0,6933.0
TG_A_J_20200620,2020-06-20,TG,A,J,0.0,0.0
TG_A_J_20200621,2020-06-21,TG,A,J,0.0,0.0
TG_A_J_20200622,2020-06-22,TG,A,J,168.0,5629.0
TG_A_J_20200623,2020-06-23,TG,A,J,0.0,0.0
TG_A_J_20200624,2020-06-24,TG,A,J,0.0,0.0
TG_A_J_20200625,2020-06-25,TG,A,J,0.0,0.0
TG_A_J_20200626,2020-06-26,TG,A,J,0.0,0.0
TG_A_J_20200627,2020-06-27,TG,A,J,2900.0,7000.0
TG_A_J_20200628,2020-06-28,TG,A,J,0.0,0.0
TG_A_J_20200629,2020-06-29,TG,A,J,5650.0,7000.0
TG_A_J_20200630,2020-06-30,TG,A,J,0.0,0.0
TG_A_J_20200701,2020-07-01,TG,A,J,1032.0,6909.0
TG_A_J_20200702,2020-07-02,TG,A,J,0.0,0.0
TG_A_J_20200703,2020-07-03,TG,A,J,1679.0,5512.0
TG_A_J_20200704,2020-07-04,TG,A,J,0.0,0.0
TG_A_J_20200705,2020-07-05,TG,A,J,0.0,0.0
TG_A_J_20200706,2020-07-06,TG,A,J,0.0,0.0
TG_A_J_20200707,2020-07-07,TG,A,J,0.0,0.0
TG_A_J_20200708,2020-07-08,TG,A,J,0.0,0.0
TG_A_J_20200709,2020-07-09,TG,A,J,120.0,7667.0
TG_A_J_20200710,2020-07-10,TG,A,J,1168.0,6388.0
TG_A_J_20200711,2020-07-11,TG,A,J,0.0,0.0
TG_A_J_20200712,2020-07-12,TG,A,J,0.0,0.0
TG_A_J_20200713,2020-07-13,TG,A,J,0.0,0.0
TG_A_J_20200714,2020-07-14,TG,A,J,0.0,0.0
TG_A_J_20200715,2020-07-15,TG,A,J,1868.5,5931.0
TG_A_J_20200716,2020-07-16,TG,A,J,715.0,7456.0
TG_A_J_20200717,2020-07-17,TG,A,J,186.0,8667.0
TG_A_J_20200718,2020-07-18,TG,A,J,422.0,5159.0
TG_A_J_20200719,2020-07-19,TG,A,J,0.0,0.0
TG_A_J_20200720,2020-07-20,TG,A,J,1490.0,6660.0
TG_A_J_20200721,2020-07-21,TG,A,J,0.0,0.0
TG_A_J_20200722,2020-07-22,TG,A,J,0.0,0.0
TG_A_J_20200723,2020-07-23,TG,A,J,0.0,0.0
TG_A_J_20200724,2020-07-24,TG,A,J,0.0,0.0
TG_A_J_20200725,2020-07-25,TG,A,J,270.0,6815.0
TG_A_J_20200726,2020-07-26,TG,A,J,0.0,0.0
TG_A_J_20200727,2020-07-27,TG,A,J,0.0,0.0
TG_A_J_20200728,2020-07-28,TG,A,J,57.0,6667.0
TG_A_J_20200729,2020-07-29,TG,A,J,40.0,9000.0
TG_A_J_20200730,2020-07-30,TG,A,J,0.0,0.0
TG_A_J_20200731,2020-07-31,TG,A,J,0.0,0.0
TG_A_J_20200801,2020-08-01,TG,A,J,0.0,0.0
TG_A_J_20200802,2020-08-02,TG,A,J,0.0,0.0
TG_A_J_20200803,2020-08-03,TG,A,J,60.0,9000.0
TG_A_J_20200804,2020-08-04,TG,A,J,0.0,0.0
TG_A_J_20200805,2020-08-05,TG,A,J,0.0,0.0
TG_A_J_20200806,2020-08-06,TG,A,J,0.0,0.0
TG_A_J_20200807,2020-08-07,TG,A,J,0.0,0.0
TG_A_J_20200808,2020-08-08,TG,A,J,0.0,0.0
TG_A_J_20200809,2020-08-09,TG,A,J,0.0,0.0
TG_A_J_20200810,2020-08-10,TG,A,J,0.0,0.0
TG_A_J_20200811,2020-08-11,TG,A,J,0.0,0.0
TG_A_J_20200812,2020-08-12,TG,A,J,0.0,0.0
TG_A_J_20200813,2020-08-13,TG,A,J,0.0,0.0
TG_A_J_20200814,2020-08-14,TG,A,J,0.0,0.0
TG_A_J_20200815,2020-08-15,TG,A,J,0.0,0.0
TG_A_J_20200816,2020-08-16,TG,A,J,0.0,0.0
TG_A_J_20200817,2020-08-17,TG,A,J,777.0,7001.0
TG_A_J_20200818,2020-08-18,TG,A,J,0.0,0.0
TG_A_J_20200819,2020-08-19,TG,A,J,0.0,0.0
TG_A_J_20200820,2020-08-20,TG,A,J,156.0,10122.0
TG_A_J_20200821,2020-08-21,TG,A,J,0.0,0.0
TG_A_J_20200822,2020-08-22,TG,A,J,0.0,0.0
TG_A_J_20200823,2020-08-23,TG,A,J,0.0,0.0
TG_A_J_20200824,2020-08-24,TG,A,J,0.0,0.0
TG_A_J_20200825,2020-08-25,TG,A,J,0.0,0.0
TG_A_J_20200826,2020-08-26,TG,A,J,792.0,7082.0
TG_A_J_20200827,2020-08-27,TG,A,J,0.0,0.0
TG_A_J_20200828,2020-08-28,TG,A,J,0.0,0.0
TG_A_J_20200829,2020-08-29,TG,A,J,0.0,0.0
TG_A_J_20200830,2020-08-30,TG,A,J,0.0,0.0
TG_A_J_20200831,2020-08-31,TG,A,J,45.0,6333.0
TG_A_J_20200901,2020-09-01,TG,A,J,440.4,6837.0
TG_A_J_20200902,2020-09-02,TG,A,J,0.0,0.0
TG_A_J_20200903,2020-09-03,TG,A,J,12.0,11333.0
TG_A_J_20200904,2020-09-04,TG,A,J,0.0,0.0
TG_A_J_20200905,2020-09-05,TG,A,J,0.0,0.0
TG_A_J_20200906,2020-09-06,TG,A,J,0.0,0.0
TG_A_J_20200907,2020-09-07,TG,A,J,0.0,0.0
TG_A_J_20200908,2020-09-08,TG,A,J,0.0,0.0
TG_A_J_20200909,2020-09-09,TG,A,J,405.0,5870.0
TG_A_J_20200910,2020-09-10,TG,A,J,0.0,0.0
TG_A_J_20200911,2020-09-11,TG,A,J,423.0,5628.0
TG_A_J_20200912,2020-09-12,TG,A,J,723.0,5412.0
TG_A_J_20200913,2020-09-13,TG,A,J,0.0,0.0
TG_A_J_20200914,2020-09-14,TG,A,J,501.0,6338.0
TG_A_J_20200915,2020-09-15,TG,A,J,594.0,5559.0
TG_A_J_20200916,2020-09-16,TG,A,J,942.0,5510.0
TG_A_J_20200917,2020-09-17,TG,A,J,1496.0,4571.0
TG_A_J_20200918,2020-09-18,TG,A,J,0.0,0.0
TG_A_J_20200919,2020-09-19,TG,A,J,528.0,4642.0
TG_A_J_20200920,2020-09-20,TG,A,J,0.0,0.0
TG_A_J_20200921,2020-09-21,TG,A,J,3893.0,6280.0
TG_A_J_20200922,2020-09-22,TG,A,J,364.0,3250.0
TG_A_J_20200923,2020-09-23,TG,A,J,0.0,0.0
TG_A_J_20200924,2020-09-24,TG,A,J,360.0,5092.0
TG_A_J_20200925,2020-09-25,TG,A,J,0.0,0.0
TG_A_J_20200926,2020-09-26,TG,A,J,324.0,3133.0
TG_A_J_20200927,2020-09-27,TG,A,J,0.0,0.0
TG_A_J_20200928,2020-09-28,TG,A,J,2378.0,1694.0
TG_A_J_20200929,2020-09-29,TG,A,J,836.0,1624.0
TG_A_J_20200930,2020-09-30,TG,A,J,0.0,0.0
TG_A_J_20201001,2020-10-01,TG,A,J,0.0,0.0
TG_A_J_20201002,2020-10-02,TG,A,J,0.0,0.0
TG_A_J_20201003,2020-10-03,TG,A,J,0.0,0.0
TG_A_J_20201004,2020-10-04,TG,A,J,0.0,0.0
TG_A_J_20201005,2020-10-05,TG,A,J,7080.0,1220.0
TG_A_J_20201006,2020-10-06,TG,A,J,3800.0,2104.0
TG_A_J_20201007,2020-10-07,TG,A,J,6505.0,1602.0
TG_A_J_20201008,2020-10-08,TG,A,J,12901.0,2034.0
TG_A_J_20201009,2020-10-09,TG,A,J,18690.0,1434.0
TG_A_J_20201010,2020-10-10,TG,A,J,22270.0,1463.0
TG_A_J_20201011,2020-10-11,TG,A,J,0.0,0.0
TG_A_J_20201012,2020-10-12,TG,A,J,27234.0,1443.0
TG_A_J_20201013,2020-10-13,TG,A,J,19820.0,1214.0
TG_A_J_20201014,2020-10-14,TG,A,J,15910.0,1686.0
TG_A_J_20201015,2020-10-15,TG,A,J,21468.0,1617.0
TG_A_J_20201016,2020-10-16,TG,A,J,21085.0,1421.0
TG_A_J_20201017,2020-10-17,TG,A,J,34531.0,1335.0
TG_A_J_20201018,2020-10-18,TG,A,J,0.0,0.0
TG_A_J_20201019,2020-10-19,TG,A,J,24430.0,1312.0
TG_A_J_20201020,2020-10-20,TG,A,J,14875.0,1242.0
TG_A_J_20201021,2020-10-21,TG,A,J,24470.0,1033.0
TG_A_J_20201022,2020-10-22,TG,A,J,34563.0,1276.0
TG_A_J_20201023,2020-10-23,TG,A,J,17115.0,1008.0
TG_A_J_20201024,2020-10-24,TG,A,J,21365.0,1099.0
TG_A_J_20201025,2020-10-25,TG,A,J,0.0,0.0
TG_A_J_20201026,2020-10-26,TG,A,J,27310.0,1237.0
TG_A_J_20201027,2020-10-27,TG,A,J,29605.0,1181.0
TG_A_J_20201028,2020-10-28,TG,A,J,28495.0,996.0
TG_A_J_20201029,2020-10-29,TG,A,J,27085.0,868.0
TG_A_J_20201030,2020-10-30,TG,A,J,22655.0,1044.0
TG_A_J_20201031,2020-10-31,TG,A,J,28225.0,1088.0
TG_A_J_20201101,2020-11-01,TG,A,J,0.0,0.0
TG_A_J_20201102,2020-11-02,TG,A,J,29338.5,997.0
TG_A_J_20201103,2020-11-03,TG,A,J,28524.0,939.0
TG_A_J_20201104,2020-11-04,TG,A,J,21556.0,897.0
TG_A_J_20201105,2020-11-05,TG,A,J,13540.0,1165.0
TG_A_J_20201106,2020-11-06,TG,A,J,16070.0,1300.0
TG_A_J_20201107,2020-11-07,TG,A,J,23465.0,1070.0
TG_A_J_20201108,2020-11-08,TG,A,J,0.0,0.0
TG_A_J_20201109,2020-11-09,TG,A,J,31250.0,928.0
TG_A_J_20201110,2020-11-10,TG,A,J,31132.0,1110.0
TG_A_J_20201111,2020-11-11,TG,A,J,22105.0,907.0
TG_A_J_20201112,2020-11-12,TG,A,J,30178.0,1151.0
TG_A_J_20201113,2020-11-13,TG,A,J,17865.0,1066.0
TG_A_J_20201114,2020-11-14,TG,A,J,18965.0,886.0
TG_A_J_20201115,2020-11-15,TG,A,J,0.0,0.0
TG_A_J_20201116,2020-11-16,TG,A,J,16735.0,1030.0
TG_A_J_20201117,2020-11-17,TG,A,J,27800.0,1023.0
TG_A_J_20201118,2020-11-18,TG,A,J,17108.0,1126.0
TG_A_J_20201119,2020-11-19,TG,A,J,10555.0,1063.0
TG_A_J_20201120,2020-11-20,TG,A,J,20650.0,823.0
TG_A_J_20201121,2020-11-21,TG,A,J,56966.0,1209.0
TG_A_J_20201122,2020-11-22,TG,A,J,0.0,0.0
TG_A_J_20201123,2020-11-23,TG,A,J,53655.0,1333.0
TG_A_J_20201124,2020-11-24,TG,A,J,55126.0,1326.0
TG_A_J_20201125,2020-11-25,TG,A,J,45680.0,1391.0
TG_A_J_20201126,2020-11-26,TG,A,J,47165.0,1439.0
TG_A_J_20201127,2020-11-27,TG,A,J,62160.0,1332.0
TG_A_J_20201128,2020-11-28,TG,A,J,44517.0,1071.0
TG_A_J_20201129,2020-11-29,TG,A,J,0.0,0.0
TG_A_J_20201130,2020-11-30,TG,A,J,60240.0,1232.0
TG_A_J_20201201,2020-12-01,TG,A,J,69115.0,1175.0
TG_A_J_20201202,2020-12-02,TG,A,J,63015.0,1107.0
TG_A_J_20201203,2020-12-03,TG,A,J,16385.0,862.0
TG_A_J_20201204,2020-12-04,TG,A,J,64192.0,1103.0
TG_A_J_20201205,2020-12-05,TG,A,J,61507.0,1287.0
TG_A_J_20201206,2020-12-06,TG,A,J,0.0,0.0
TG_A_J_20201207,2020-12-07,TG,A,J,67840.0,1238.0
TG_A_J_20201208,2020-12-08,TG,A,J,74065.0,1268.0
TG_A_J_20201209,2020-12-09,TG,A,J,0.0,0.0
TG_A_J_20201210,2020-12-10,TG,A,J,0.0,0.0
TG_A_J_20201211,2020-12-11,TG,A,J,0.0,0.0
TG_A_J_20201212,2020-12-12,TG,A,J,0.0,0.0
TG_A_J_20201213,2020-12-13,TG,A,J,0.0,0.0
TG_A_J_20201214,2020-12-14,TG,A,J,0.0,0.0
TG_A_J_20201215,2020-12-15,TG,A,J,0.0,0.0
TG_A_J_20201216,2020-12-16,TG,A,J,0.0,0.0
TG_A_J_20201217,2020-12-17,TG,A,J,0.0,0.0
TG_A_J_20201218,2020-12-18,TG,A,J,0.0,0.0
TG_A_J_20201219,2020-12-19,TG,A,J,0.0,0.0
TG_A_J_20201220,2020-12-20,TG,A,J,0.0,0.0
TG_A_J_20201221,2020-12-21,TG,A,J,0.0,0.0
TG_A_J_20201222,2020-12-22,TG,A,J,0.0,0.0
TG_A_J_20201223,2020-12-23,TG,A,J,0.0,0.0
TG_A_J_20201224,2020-12-24,TG,A,J,0.0,0.0
TG_A_J_20201225,2020-12-25,TG,A,J,0.0,0.0
TG_A_J_20201226,2020-12-26,TG,A,J,0.0,0.0
TG_A_J_20201227,2020-12-27,TG,A,J,0.0,0.0
TG_A_J_20201228,2020-12-28,TG,A,J,0.0,0.0
TG_A_J_20201229,2020-12-29,TG,A,J,0.0,0.0
TG_A_J_20201230,2020-12-30,TG,A,J,0.0,0.0
TG_A_J_20201231,2020-12-31,TG,A,J,0.0,0.0
TG_A_J_20210101,2021-01-01,TG,A,J,0.0,0.0
TG_A_J_20210102,2021-01-02,TG,A,J,0.0,0.0
TG_A_J_20210103,2021-01-03,TG,A,J,0.0,0.0
TG_A_J_20210104,2021-01-04,TG,A,J,145468.0,1341.0
TG_A_J_20210105,2021-01-05,TG,A,J,142910.0,1298.0
TG_A_J_20210106,2021-01-06,TG,A,J,112490.0,1391.0
TG_A_J_20210107,2021-01-07,TG,A,J,105330.0,1383.0
TG_A_J_20210108,2021-01-08,TG,A,J,40030.0,1144.0
TG_A_J_20210109,2021-01-09,TG,A,J,73620.0,1521.0
TG_A_J_20210110,2021-01-10,TG,A,J,0.0,0.0
TG_A_J_20210111,2021-01-11,TG,A,J,29430.0,1306.0
TG_A_J_20210112,2021-01-12,TG,A,J,86100.0,1629.0
TG_A_J_20210113,2021-01-13,TG,A,J,87562.0,1786.0
TG_A_J_20210114,2021-01-14,TG,A,J,99110.0,1737.0
TG_A_J_20210115,2021-01-15,TG,A,J,115090.0,1774.0
TG_A_J_20210116,2021-01-16,TG,A,J,90820.0,1499.0
TG_A_J_20210117,2021-01-17,TG,A,J,0.0,0.0
TG_A_J_20210118,2021-01-18,TG,A,J,115152.0,1589.0
TG_A_J_20210119,2021-01-19,TG,A,J,100740.0,1446.0
TG_A_J_20210120,2021-01-20,TG,A,J,54500.0,1101.0
TG_A_J_20210121,2021-01-21,TG,A,J,92444.0,1428.0
TG_A_J_20210122,2021-01-22,TG,A,J,62000.0,1058.0
TG_A_J_20210123,2021-01-23,TG,A,J,89250.0,1153.0
TG_A_J_20210124,2021-01-24,TG,A,J,0.0,0.0
TG_A_J_20210125,2021-01-25,TG,A,J,45310.0,1237.0
TG_A_J_20210126,2021-01-26,TG,A,J,23280.0,1479.0
TG_A_J_20210127,2021-01-27,TG,A,J,42270.0,1244.0
TG_A_J_20210128,2021-01-28,TG,A,J,41710.0,1219.0
TG_A_J_20210129,2021-01-29,TG,A,J,39500.0,1213.0
TG_A_J_20210130,2021-01-30,TG,A,J,13900.0,1718.0
TG_A_J_20210131,2021-01-31,TG,A,J,0.0,0.0
TG_A_J_20210201,2021-02-01,TG,A,J,29564.0,1553.0
TG_A_J_20210202,2021-02-02,TG,A,J,29060.0,1272.0
TG_A_J_20210203,2021-02-03,TG,A,J,15282.0,1147.0
TG_A_J_20210204,2021-02-04,TG,A,J,17940.0,1245.0
TG_A_J_20210205,2021-02-05,TG,A,J,6122.0,2328.0
TG_A_J_20210206,2021-02-06,TG,A,J,8171.0,2106.0
TG_A_J_20210207,2021-02-07,TG,A,J,0.0,0.0
TG_A_J_20210208,2021-02-08,TG,A,J,49125.0,2117.0
TG_A_J_20210209,2021-02-09,TG,A,J,52329.0,1726.0
TG_A_J_20210210,2021-02-10,TG,A,J,68720.0,1422.0
TG_A_J_20210211,2021-02-11,TG,A,J,18165.0,716.0
TG_A_J_20210212,2021-02-12,TG,A,J,0.0,0.0
TG_A_J_20210213,2021-02-13,TG,A,J,0.0,0.0
TG_A_J_20210214,2021-02-14,TG,A,J,0.0,0.0
TG_A_J_20210215,2021-02-15,TG,A,J,19755.0,1716.0
TG_A_J_20210216,2021-02-16,TG,A,J,20040.0,2341.0
TG_A_J_20210217,2021-02-17,TG,A,J,20310.0,1874.0
TG_A_J_20210218,2021-02-18,TG,A,J,23072.0,1860.0
TG_A_J_20210219,2021-02-19,TG,A,J,20030.0,1575.0
TG_A_J_20210220,2021-02-20,TG,A,J,20210.0,1936.0
TG_A_J_20210221,2021-02-21,TG,A,J,0.0,0.0
TG_A_J_20210222,2021-02-22,TG,A,J,15067.0,1784.0
TG_A_J_20210223,2021-02-23,TG,A,J,21055.0,1557.0
TG_A_J_20210224,2021-02-24,TG,A,J,8740.0,955.0
TG_A_J_20210225,2021-02-25,TG,A,J,12275.0,1211.0
TG_A_J_20210226,2021-02-26,TG,A,J,15496.0,1611.0
TG_A_J_20210227,2021-02-27,TG,A,J,9565.0,807.0
TG_A_J_20210228,2021-02-28,TG,A,J,0.0,0.0
TG_A_J_20210301,2021-03-01,TG,A,J,6840.0,854.0
TG_A_J_20210302,2021-03-02,TG,A,J,18979.0,1154.0
TG_A_J_20210303,2021-03-03,TG,A,J,7530.0,3106.0
TG_A_J_20210304,2021-03-04,TG,A,J,5980.0,3233.0
TG_A_J_20210305,2021-03-05,TG,A,J,9570.0,1390.0
TG_A_J_20210306,2021-03-06,TG,A,J,11904.0,1540.0
TG_A_J_20210307,2021-03-07,TG,A,J,0.0,0.0
TG_A_J_20210308,2021-03-08,TG,A,J,7255.0,1182.0
TG_A_J_20210309,2021-03-09,TG,A,J,6109.5,2525.0
TG_A_J_20210310,2021-03-10,TG,A,J,5910.0,1171.0
TG_A_J_20210311,2021-03-11,TG,A,J,9875.0,2126.0
TG_A_J_20210312,2021-03-12,TG,A,J,5110.0,1805.0
TG_A_J_20210313,2021-03-13,TG,A,J,10680.0,1715.0
TG_A_J_20210314,2021-03-14,TG,A,J,0.0,0.0
TG_A_J_20210315,2021-03-15,TG,A,J,12665.0,1879.0
TG_A_J_20210316,2021-03-16,TG,A,J,8022.0,2047.0
TG_A_J_20210317,2021-03-17,TG,A,J,4877.5,3861.0
TG_A_J_20210318,2021-03-18,TG,A,J,4050.0,4369.0
TG_A_J_20210319,2021-03-19,TG,A,J,2656.0,2749.0
TG_A_J_20210320,2021-03-20,TG,A,J,5332.5,2245.0
TG_A_J_20210321,2021-03-21,TG,A,J,0.0,0.0
TG_A_J_20210322,2021-03-22,TG,A,J,10414.0,2900.0
TG_A_J_20210323,2021-03-23,TG,A,J,6727.0,2033.0
TG_A_J_20210324,2021-03-24,TG,A,J,6100.0,1570.0
TG_A_J_20210325,2021-03-25,TG,A,J,3762.0,2575.0
TG_A_J_20210326,2021-03-26,TG,A,J,6924.5,3205.0
TG_A_J_20210327,2021-03-27,TG,A,J,4285.0,5582.0
TG_A_J_20210328,2021-03-28,TG,A,J,0.0,0.0
TG_A_J_20210329,2021-03-29,TG,A,J,2675.0,7746.0
TG_A_J_20210330,2021-03-30,TG,A,J,7066.0,5296.0
TG_A_J_20210331,2021-03-31,TG,A,J,3771.0,3651.0
