순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
"2,906 ",란도리,모리 준이치,(주)영화랑,2006-12-14,일본,0 ,0,230 ,0,15 ,드라마,12세이상관람가,,
"2,907 ",로라의 섹스 파트너,박범수,(주)케이알씨지,2016-07-28,한국,20 ,1197000,230 ,541000,108 ,멜로/로맨스,청소년관람불가,,
"2,908 ",아메리칸 섹스 파이,제이콥 쿠니,(주)케이알씨지,2016-06-01,미국,20 ,1202000,230 ,542000,108 ,코미디,청소년관람불가,,
"2,909 ",어린여자 : 맛있는 관음,이민환,(주)케이알씨지,2016-07-08,한국,20 ,1202000,230 ,542000,108 ,멜로/로맨스,청소년관람불가,,
"2,910 ",여선생,김대성,(주)영화사히트,2017-09-21,한국,20 ,1212000,230 ,811000,163 ,코미디,청소년관람불가,,
"2,911 ",완전한 사육 : 소원을 말해봐,박범수,(주)케이알씨지,2016-06-01,한국,20 ,1202000,230 ,542000,108 ,멜로/로맨스,청소년관람불가,,
"2,912 ",5 데이즈 오브 워,레니 할린,스크린조이,2012-12-27,미국,3 ,1685000,230 ,0,0 ,액션,15세이상관람가,,
"2,913 ",그림자,"이정국,김민숙",(주)스폰지이엔티,2007-10-18,한국,0 ,0,224 ,0,68 ,공포(호러),15세이상관람가,,
"2,914 ",넥스트 제네레이션 패트레이버 3,오시이 마모루,(주)도키엔터테인먼트,2014-08-14,일본,1 ,1752000,223 ,1752000,223 ,액션,15세이상관람가,,
"2,915 ",블루 엘리펀트,콤핀 켐군니르드,"(주)씨타마운틴픽쳐스,(주)액티버스엔터테인먼트",2011-12-29,미국,2 ,479000,221 ,0,0 ,애니메이션,전체관람가,,
"2,916 ",아빠가 돌아왔다,윤여창,(유)조이앤시네마,2016-05-19,한국,1 ,1450000,220 ,1436000,218 ,가족,15세이상관람가,,
"2,917 ",치한열차 ,쿠니자와 미노루,(주)엔케이컨텐츠,2014-04-17,일본,1 ,1080000,216 ,1080000,216 ,성인물(에로),청소년관람불가,,
"2,918 ",드레드,안소니 디블라시,(주)누리픽쳐스,2009-12-03,영국,2 ,1819180,215 ,1792000,212 ,공포(호러),청소년관람불가,,
"2,919 ",초대남,강유민,(주)제이디테크,2017-05-23,한국,20 ,1087000,215 ,811000,163 ,멜로/로맨스,청소년관람불가,,
"2,920 ",맛있는 워킹걸,화니,(주)케이알씨지,2017-02-02,한국,20 ,940000,214 ,564000,121 ,멜로/로맨스,청소년관람불가,,
"2,921 ",나만의 승진 테크닉,강백호,노바엔터테인먼트 ,2016-07-07,한국,20 ,1089000,213 ,528000,106 ,멜로/로맨스,청소년관람불가,,
"2,922 ",스위트 카르마,앤드류 토마스 헌트,(주)나이너스엔터테인먼트,2013-08-01,캐나다,1 ,840000,210 ,840000,210 ,범죄,청소년관람불가,,
"2,923 ",파우스트의 겁벌,알비스 헤르마니스,에스디시코리아 주식회사,2016-07-05,프랑스,10 ,3589000,209 ,1838500,94 ,공연,12세이상관람가,,
"2,924 ",내 친구의 엄마,탁승오,(주)소나무픽쳐스,2016-10-12,한국,16 ,1095000,208 ,306000,62 ,멜로/로맨스,청소년관람불가,,
"2,925 ",파노스와 요르고스 그리고 당나귀,아론 레만,(유)영화사 화수분,2017-02-11,독일,1 ,1188000,208 ,888000,148 ,드라마,12세이상관람가,,
"2,926 ",카무이 외전,최양일,㈜영화사 백두대간,2011-03-17,일본,3 ,1633500,207 ,1633500,207 ,액션,15세이상관람가,,
"2,927 ",사티아그라하,팰림 맥더모트,(주)인스터피씨엠,2012-05-09,미국,2 ,5872000,206 ,5345500,188 ,공연,전체관람가,,
"2,928 ",관음 - 욕망의 유희,이세일,(주)케이알씨지,2013-08-29,한국,2 ,490000,205 ,0,0 ,멜로/로맨스,청소년관람불가,,
"2,929 ",외박: 친구의 여자,유승택,(주)소나무픽쳐스,2016-09-22,한국,20 ,1085000,204 ,302000,61 ,멜로/로맨스,청소년관람불가,,
"2,930 ",노크,이주헌,(주)씨타마운틴픽쳐스,2012-11-29,한국,3 ,1492000,203 ,856000,107 ,공포(호러),청소년관람불가,,
"2,931 ",내 친구의 남편,주종백,(주)소나무픽쳐스,2017-04-11,한국,20 ,1029000,202 ,542000,109 ,멜로/로맨스,청소년관람불가,,
"2,932 ",캘리포니아 뷰티,닉 거스,CNS엔터테인먼트,2007-08-09,미국,1 ,0,201 ,0,201 ,드라마,청소년관람불가,,
"2,933 ",라이프 오브 시몬,리사 오린,(주)수키픽쳐스,2014-03-06,독일,2 ,1000000,200 ,1000000,200 ,드라마,청소년관람불가,,
"2,934 ",러쉬라이트,안토니 스투츠,씨네그루(주)다우기술,2013-07-18,미국,1 ,1000000,200 ,1000000,200 ,액션,청소년관람불가,,
"2,935 ",밈지,로버트 세이에,롯데쇼핑㈜롯데엔터테인먼트,2008-04-25,미국,1 ,1200000,200 ,1200000,200 ,SF,12세이상관람가,,
"2,936 ",버닝맨,조나단 텝리츠키,(주)수키픽쳐스,2013-08-07,영국,5 ,1000000,200 ,1000000,200 ,드라마,청소년관람불가,,
"2,937 ",불량변호사,"애덤 캐슨,마크 캐슨",(주)소나무픽쳐스,2015-01-01,미국,1 ,400000,200 ,400000,200 ,드라마,청소년관람불가,,
"2,938 ",불륜섹스,다케호라 데츠야,(주)영화사폴,2014-11-27,일본,1 ,400000,200 ,400000,200 ,드라마,청소년관람불가,,
"2,939 ",브랜디드,"제이미 브랜드쇼,알렉산드르 듀러레인",(주)수키픽쳐스,2013-09-25,미국,5 ,1000000,200 ,1000000,200 ,SF,15세이상관람가,,
"2,940 ",사일런트 스크림,"크리스 켄티스,로라 라우",(주)수키픽쳐스,2014-01-29,미국,5 ,1000000,200 ,1000000,200 ,공포(호러),청소년관람불가,,
"2,941 ",살인병기,지오지오 세라피니,(주)소나무픽쳐스,2014-12-23,미국,1 ,400000,200 ,400000,200 ,액션,청소년관람불가,,
"2,942 ",상하이 콜링,다니엘 시아,(주)수키픽쳐스,2013-12-24,미국,5 ,1000000,200 ,1000000,200 ,멜로/로맨스,12세이상관람가,,
"2,943 ",세인트 앤 솔저: 최강전차부대,라이언 리틀,(주)소나무픽쳐스,2014-12-04,미국,1 ,400000,200 ,400000,200 ,액션,15세이상관람가,,
"2,944 ",수상한 가족,데릭 보트,(주)수키픽쳐스,2013-08-28,미국,5 ,1000000,200 ,1000000,200 ,코미디,15세이상관람가,,
"2,945 ",수호지: 명포배선,류신의,(주)케이알씨지,2014-05-01,중국,2 ,310000,200 ,0,0 ,액션,15세이상관람가,,
"2,946 ",아름다운 이별은 없다,이상화,(주)스넵쏘울,2013-08-22,한국,1 ,1000000,200 ,1000000,200 ,스릴러,청소년관람불가,,
"2,947 ",아파트 1303호,오이카와 아타루,(주)유니코리아문예투자,2007-11-19,일본,1 ,0,200 ,0,200 ,공포(호러),15세이상관람가,,
"2,948 ",언노운 어택,브라이언 트렌차드-스미스,(주)소나무픽쳐스,2014-12-30,미국,1 ,400000,200 ,400000,200 ,액션,15세이상관람가,,
"2,949 ",오렌지,줄리언 파리노,(주)수키픽쳐스,2013-11-20,미국,5 ,1000000,200 ,1000000,200 ,코미디,15세이상관람가,,
"2,950 ",오르지,브래드 T. 갓프레드,(주)에이씨피컴퍼니,2012-12-20,미국,1 ,1000000,200 ,1000000,200 ,드라마,청소년관람불가,,
"2,951 ",옹박: 리턴즈 오브 레전드,프라챠 핀카엡,(주)소나무픽쳐스,2014-12-11,태국,1 ,400000,200 ,400000,200 ,액션,청소년관람불가,,
"2,952 ",컴다운,멘하이 후다,씨네그루(주)다우기술,2013-07-25,영국,1 ,1000000,200 ,1000000,200 ,공포(호러),청소년관람불가,,
"2,953 ",콜 걸,마이클 마키마인,(주)소나무픽쳐스,2014-12-23,스웨덴,1 ,400000,200 ,400000,200 ,드라마,청소년관람불가,,
"2,954 ",클린스킨,하디 하자이그,브릿지웍스 엔터테인먼트(주),2014-01-01,영국,5 ,1000000,200 ,1000000,200 ,범죄,청소년관람불가,,
"2,955 ",투 러버스,제임스 그레이,(주)수키픽쳐스,2014-01-23,미국,5 ,1000000,200 ,1000000,200 ,멜로/로맨스,청소년관람불가,,
"2,956 ",21 앤드 오버,존 루카스,(주)수키픽쳐스,2013-12-18,미국,5 ,1000000,200 ,1000000,200 ,코미디,청소년관람불가,,
"2,957 ",클로버,후루사와 다케시,(주)에이원엔터테인먼트,2017-11-29,일본,2 ,1568000,199 ,1568000,199 ,멜로/로맨스,12세이상관람가,,
"2,958 ",바람난 여자들,기대호,(주)영화사 사계절,2016-07-21,한국,20 ,1068000,196 ,317000,63 ,멜로/로맨스,청소년관람불가,,
"2,959 ",처녀 파티 2017,맥시밀리언 엘펠트,(주)케이알씨지,2017-01-12,미국,20 ,876000,196 ,556000,117 ,코미디,청소년관람불가,,
"2,960 ",미요코,츠보타 요시후미,(주)소나무픽쳐스,2011-02-17,일본,1 ,1357500,195 ,1357500,195 ,드라마,청소년관람불가,,
"2,961 ",젊은 형수: 참을 수 없는 맛-감독판,박은수,(주)케이알씨지,2017-09-11,한국,19 ,1047000,194 ,540000,109 ,드라마,청소년관람불가,,
"2,962 ",동호회의 목적,조경훈,(주)영화사 사계절,2016-06-16,한국,20 ,1049000,193 ,319000,63 ,멜로/로맨스,청소년관람불가,,
"2,963 ",하고 싶은 날,장정관,(주)푸른별 엔터테인먼트,2016-06-28,한국,20 ,1049000,193 ,319000,63 ,멜로/로맨스,청소년관람불가,,
"2,964 ",뚜르드 프랑스: 기적의 레이스,로렌트 투엘,(주)엔케이컨텐츠,2014-07-31,프랑스,1 ,1528000,191 ,1528000,191 ,드라마,12세이상관람가,,
"2,965 ",아수라,사토 케이이치,얼리버드,2013-05-22,일본,1 ,955000,191 ,955000,191 ,애니메이션,청소년관람불가,,
"2,966 ",북 오브 블러드,존 해리슨,(주)누리픽쳐스,2009-12-03,영국,1 ,1570464,190 ,1547000,187 ,공포(호러),청소년관람불가,,
"2,967 ",클로즈드 시즌: 욕망의 계절,프란지스카 스콜로터러,(주)씨타마운틴픽쳐스,2014-01-16,독일,6 ,1032000,190 ,500000,100 ,드라마,청소년관람불가,,
"2,968 ",로봇 오버로드,존 라이트,노바엔터테인먼트 ,2017-01-19,영국,20 ,988000,189 ,524000,106 ,SF,12세이상관람가,,
"2,969 ",아내의 동영상,강명진,제이프러스미디어,2017-04-27,한국,20 ,955000,189 ,620000,125 ,멜로/로맨스,청소년관람불가,,
"2,970 ",51구역,제이슨 코너리,(주)소나무픽쳐스,2011-12-01,미국,0 ,1486500,189 ,1486500,189 ,공포(호러),청소년관람불가,,
"2,971 ",사랑을 말하다,전화성,크리에이티브컴즈(주),2012-09-13,한국,2 ,940000,188 ,548000,90 ,드라마,15세이상관람가,,
"2,972 ",두근두근,노진수,(주)플랜오십일,2017-09-18,한국,21 ,992000,187 ,611000,123 ,멜로/로맨스,청소년관람불가,,
"2,973 ",딸의 친구 2,계장혁,(주)컨텐츠 빌리지,2017-10-18,한국,20 ,1038000,185 ,664000,125 ,멜로/로맨스,청소년관람불가,,
"2,974 ",실종: 사라진아내,노병하,주식회사 루믹스미디어,2016-11-01,한국,20 ,974000,185 ,582000,115 ,스릴러,청소년관람불가,,
"2,975 ",로미오와 줄리엣 결혼하다,브루노 바레토,(주)액티버스엔터테인먼트,2008-04-17,브라질,1 ,1080500,184 ,1080500,184 ,멜로/로맨스,12세이상관람가,,
"2,976 ",어린 형수 - 무삭제판,최우성,핵존슨,2016-10-13,한국,20 ,965000,184 ,568000,113 ,멜로/로맨스,청소년관람불가,,
"2,977 ",불륜의 후예,이상수,(주)제이에이와이이엔터테인먼트,2016-09-30,한국,20 ,963000,183 ,569000,113 ,멜로/로맨스,청소년관람불가,,
"2,978 ",이파니의 시크릿 관음클럽,오상원,판타스틱룸미디어,2016-10-25,한국,20 ,960000,183 ,568000,113 ,드라마,청소년관람불가,,
"2,979 ",형님아내2,이돌,이돌영화사,2016-08-31,한국,20 ,960000,183 ,571000,114 ,멜로/로맨스,청소년관람불가,,
"2,980 ",틴토 브라스의 아모르,틴토 브라스,(주)코랄픽쳐스,2014-11-13,이탈리아,5 ,860000,182 ,280000,64 ,멜로/로맨스,청소년관람불가,,
"2,981 ",2017복상사,김철수,(주)한사리미디어,2017-11-09,한국,20 ,1009000,182 ,664000,125 ,기타,청소년관람불가,,
"2,982 ",가루지기: 변강쇠 더 비기닝 - 무삭제판,정진호,(주)컨텐츠 빌리지,2017-09-21,한국,20 ,1002000,181 ,664000,125 ,멜로/로맨스,청소년관람불가,,
"2,983 ",그녀의 깊은 정사-감독판,이전,(주)케이알씨지,2017-09-14,한국,19 ,937000,181 ,538000,108 ,드라마,청소년관람불가,,
"2,984 ",달콤한 채찍,지슬,골든타이드픽처스(주),2017-11-02,한국,20 ,1007000,181 ,664000,125 ,멜로/로맨스,청소년관람불가,,
"2,985 ",내 남자는 바람둥이,마크 클라인,실버스푼,2009-07-23,미국,1 ,1383673,180 ,0,0 ,코미디,15세이상관람가,,
"2,986 ",사촌누나와 동거-무삭제,김순수,(주)이놀미디어,2017-12-21,한국,20 ,1000000,180 ,664000,125 ,기타,청소년관람불가,,
"2,987 ",일렉트릭 슬라이드,트리스탄 패터슨,모비딕엔터테인먼트(주),2015-08-20,미국,5 ,930000,180 ,0,0 ,범죄,15세이상관람가,,
"2,988 ",젊은남편 젊은아빠,최원준,골든타이드픽처스(주),2017-10-19,한국,20 ,996000,180 ,664000,125 ,기타,청소년관람불가,,
"2,989 ",하우스 오브 디,데이비드 듀코브니,㈜코리아스크린,2008-12-24,미국,1 ,1163000,180 ,1163000,180 ,드라마,12세관람가,,
"2,990 ",변강쇠 VS 어우동 - 무삭제판,정진호,(주)컨텐츠 빌리지,2017-11-28,한국,20 ,990000,179 ,664000,125 ,멜로/로맨스,청소년관람불가,,
"2,991 ",신어우동 - 무삭제판,김태수,(주)컨텐츠 빌리지,2017-11-28,한국,20 ,990000,179 ,664000,125 ,멜로/로맨스,청소년관람불가,,
"2,992 ",아내의 101번째 결혼 무삭제판,최석원,(주)레드언더미디어,2017-12-07,한국,20 ,995000,179 ,671000,126 ,멜로/로맨스,청소년관람불가,,
"2,993 ",어린 형수 3,최우성,(주)컨텐츠 빌리지,2017-11-28,한국,19 ,995000,179 ,671000,126 ,멜로/로맨스,청소년관람불가,,
"2,994 ",요정 미인관 무삭제판,에로핑,(주)씨맥스커뮤니케이션즈,2017-11-30,한국,20 ,991000,179 ,664000,125 ,,청소년관람불가,,
"2,995 ",19금 정사: 말할 수 없는 비밀,박범수,(주)케이알씨지,2016-08-18,한국,19 ,942000,179 ,543000,109 ,드라마,청소년관람불가,,
"2,996 ",내 아내의 친구,엠씨짱,(주)케이알씨지,2016-09-08,한국,20 ,922000,177 ,541000,108 ,멜로/로맨스,청소년관람불가,,
"2,997 ",색다른 정사,이재남,(주)케이알씨지,2016-08-04,한국,20 ,933000,177 ,541000,108 ,멜로/로맨스,청소년관람불가,,
"2,998 ",속사정,조일준,THE 픽쳐스,2017-05-18,한국,20 ,901000,177 ,625000,125 ,스릴러,청소년관람불가,,
"2,999 ",원정여행,국만중,THE 픽쳐스,2017-08-31,한국,20 ,937000,177 ,604000,122 ,멜로/로맨스,청소년관람불가,,
"3,000 ",육체인터뷰,에로핑,(주)인포투스,2017-07-14,한국,20 ,931000,177 ,604000,122 ,멜로/로맨스,청소년관람불가,,
"3,001 ",음란 기생 - 무삭제판,김태수,(주)컨텐츠 빌리지,2017-07-11,한국,20 ,931000,177 ,604000,122 ,멜로/로맨스,청소년관람불가,,
"3,002 ",일대일,정미나,(주)그라운드미디어,2017-07-31,한국,20 ,932000,177 ,604000,122 ,멜로/로맨스,청소년관람불가,,
"3,003 ",정사: 은밀한 밀애,이재상,(주)케이알씨지,2016-08-16,한국,20 ,927000,177 ,541000,108 ,멜로/로맨스,청소년관람불가,,
"3,004 ",19금 만남의 목적,이세일,(주)케이알씨지,2016-09-02,한국,20 ,930000,177 ,541000,108 ,멜로/로맨스,청소년관람불가,,
"3,005 ",19 섹스 맛있는 속 궁합,이민우,(주)케이알씨지,2016-09-02,한국,20 ,930000,177 ,541000,108 ,멜로/로맨스,청소년관람불가,,
"3,006 ",누드모델,오상원,판타스틱룸미디어,2017-06-01,한국,20 ,891000,176 ,618000,124 ,멜로/로맨스,청소년관람불가,,
"3,007 ",올래?! 천사들의 도시편,노승탁,(주)제이에이와이이엔터테인먼트,2017-09-13,한국,20 ,933000,176 ,618000,124 ,멜로/로맨스,청소년관람불가,,
"3,008 ",처음엔 다 그래,박선재,컨버전스티비,2017-09-14,한국,16 ,950000,176 ,616000,123 ,,청소년관람불가,,
"3,009 ",힐링캠프 : 한 세상,국만중,THE 픽쳐스,2017-06-22,한국,20 ,878000,176 ,604000,122 ,멜로/로맨스,청소년관람불가,,
"3,010 ",런던 블러바드 무삭제 감독판,윌리엄 모나한,(주)팝파트너스,2013-01-04,미국,2 ,1190000,175 ,0,0 ,액션,청소년관람불가,,
"3,011 ",분홍돌고래,조연수,(주)씨네마루,2010-07-01,한국,1 ,1152088,175 ,1134000,172 ,드라마,12세이상관람가,,
"3,012 ",썸 - 은밀한 이야기 : 무삭제판,송정규,(주)스토리제이,2017-05-22,한국,20 ,887000,175 ,618000,124 ,기타,청소년관람불가,,
"3,013 ",옆집여자,마의성,(주)제이에이와이이엔터테인먼트,2017-06-20,한국,20 ,881000,175 ,604000,122 ,멜로/로맨스,청소년관람불가,,
"3,014 ",티켓 다방 - 무삭제판,김태수,(주)컨텐츠 빌리지,2017-06-16,한국,20 ,876000,175 ,604000,122 ,멜로/로맨스,청소년관람불가,,
"3,015 ",마지막 파티,스티븐 엘리엇,(주)수키픽쳐스,2014-04-29,호주,1 ,1211000,173 ,1211000,173 ,코미디,15세이상관람가,,
"3,016 ",수호지 천하호걸-고대수,류신의,(유)조이앤컨텐츠그룹,2013-01-15,중국,1 ,1038000,173 ,1038000,173 ,액션,15세이상관람가,,
"3,017 ",올리고당 더 무비,노진수,(주)농담,2017-07-04,한국,20 ,887000,172 ,542000,109 ,드라마,청소년관람불가,,
"3,018 ",매너선생님,노진수,노바엔터테인먼트 ,2016-09-22,한국,20 ,933000,171 ,522000,105 ,코미디,청소년관람불가,,
"3,019 ",사랑이 필요할 때,린 쉘튼,(주)미디어데이,2014-03-20,미국,5 ,1146000,171 ,861000,123 ,드라마,15세이상관람가,,
"3,020 ",착한불륜,에로핑,(주)인포투스,2017-04-25,한국,5 ,848000,170 ,570000,115 ,멜로/로맨스,청소년관람불가,,
"3,021 ",형수의 직업,노현진,(주)마이애미미디어,2017-08-31,한국,20 ,913000,170 ,524000,106 ,멜로/로맨스,청소년관람불가,,
"3,022 ",야설 쓰는 여자,강백호,노바엔터테인먼트 ,2016-08-24,한국,21 ,917000,169 ,528000,106 ,드라마,청소년관람불가,,
"3,023 ",윌로우 트리,마지드 마지디,(주)영화사구안,2010-04-29,이란,1 ,1109926,169 ,1092500,166 ,드라마,전체관람가,,
"3,024 ",가학의 성,이시이 다카시,(주)부귀영화,2008-03-27,일본,1 ,1111500,168 ,725500,105 ,성인물(에로),청소년관람불가,,
"3,025 ",인터섹션,데이빗 마코니,(주)싸이더스,2013-09-26,프랑스,5 ,1132000,168 ,0,0 ,스릴러,청소년관람불가,,
"3,026 ",침대렐라,최무연,노바엔터테인먼트 ,2016-09-22,한국,20 ,910000,168 ,527000,106 ,멜로/로맨스,청소년관람불가,,
"3,027 ",타는 여자,"이철민,정재혁",주식회사 비엠미디어,2016-11-25,한국,20 ,907000,168 ,526000,106 ,멜로/로맨스,청소년관람불가,,
"3,028 ",나의 노예가 되어주세요 감독판,카메이 토오루,(주)케이알씨지,2017-11-30,일본,19 ,921000,166 ,598000,111 ,멜로/로맨스,청소년관람불가,,
"3,029 ",스물 아홉살,전화성,씨엔티테크(주),2011-03-07,한국,1 ,1356000,166 ,1356000,166 ,드라마,12세이상관람가,,
"3,030 ",야한목소리-쏠리네 무삭제,이두희,THE 픽쳐스,2017-03-23,한국,20 ,845000,166 ,568000,114 ,멜로/로맨스,청소년관람불가,,
